AWP,LightningStrike,FactoryNew,0.00298666666667
AWP,LightningStrike,MinimalWear,0.00341333333333
DesertEagle,Hypnotic,FactoryNew,0.00746666666667
DesertEagle,Hypnotic,MinimalWear,0.00853333333333
AK-47,CaseHardened,FactoryNew,0.00112
AK-47,CaseHardened,MinimalWear,0.00128
AK-47,CaseHardened,Field-Tested,0.00368
AK-47,CaseHardened,Well-Worn,0.00112
AK-47,CaseHardened,Battle-Scarred,0.0088
M4A1-S,DarkWater,MinimalWear,0.0137462365591
M4A1-S,DarkWater,Field-Tested,0.0395204301075
USP-S,DarkWater,MinimalWear,0.0137462365591
USP-S,DarkWater,Field-Tested,0.0395204301075
Glock-18,DragonTattoo,FactoryNew,0.0248577777778
Glock-18,DragonTattoo,MinimalWear,0.0284088888889
SG553,Ultraviolet,FactoryNew,0.0847636363636
SG553,Ultraviolet,MinimalWear,0.0968727272727
SG553,Ultraviolet,Well-Worn,0.0847636363636
AUG,Wings,FactoryNew,0.12432
AUG,Wings,MinimalWear,0.14208
MP7,Skulls,MinimalWear,0.0687483870968
MP7,Skulls,Field-Tested,0.197651612903
