AWP,HyperBeast,FactoryNew,0.000224
AWP,HyperBeast,MinimalWear,0.000256
AWP,HyperBeast,Field-Tested,0.000736
AWP,HyperBeast,Well-Worn,0.000224
AWP,HyperBeast,Battle-Scarred,0.00176
AK-47,AquamarineRevenge,MinimalWear,0.000275268817204
AK-47,AquamarineRevenge,Field-Tested,0.000791397849462
AK-47,AquamarineRevenge,Well-Worn,0.000240860215054
AK-47,AquamarineRevenge,Battle-Scarred,0.00189247311828
SG553,Cyrex,FactoryNew,0.000746666666667
SG553,Cyrex,MinimalWear,0.000853333333333
SG553,Cyrex,Field-Tested,0.00245333333333
SG553,Cyrex,Well-Worn,0.000746666666667
SG553,Cyrex,Battle-Scarred,0.00586666666667
MP7,Nemesis,MinimalWear,0.00275268817204
MP7,Nemesis,Field-Tested,0.00791397849462
CZ75-Auto,YellowJacket,FactoryNew,0.000811594202899
CZ75-Auto,YellowJacket,Field-Tested,0.00266666666667
CZ75-Auto,YellowJacket,Well-Worn,0.000811594202899
CZ75-Auto,YellowJacket,Battle-Scarred,0.0063768115942
P2000,Handgun,FactoryNew,0.0022372
P2000,Handgun,MinimalWear,0.0025568
P2000,Handgun,Field-Tested,0.0073508
P2000,Handgun,Well-Worn,0.0022372
P2000,Handgun,Battle-Scarred,0.017578
Negev,Loudmouth,MinimalWear,0.00274924731183
Negev,Loudmouth,Field-Tested,0.00790408602151
Negev,Loudmouth,Well-Worn,0.00240559139785
Negev,Loudmouth,Battle-Scarred,0.0189010752688
MP9,RubyPoisonDart,FactoryNew,0.0022372
MP9,RubyPoisonDart,MinimalWear,0.0025568
MP9,RubyPoisonDart,Field-Tested,0.0073508
MP9,RubyPoisonDart,Well-Worn,0.0022372
MP9,RubyPoisonDart,Battle-Scarred,0.017578
M4A4,EvilDaimyo,FactoryNew,0.0022372
M4A4,EvilDaimyo,MinimalWear,0.0025568
M4A4,EvilDaimyo,Field-Tested,0.0073508
M4A4,EvilDaimyo,Well-Worn,0.0022372
M4A4,EvilDaimyo,Battle-Scarred,0.017578
FAMAS,NeuralNet,FactoryNew,0.0022372
FAMAS,NeuralNet,MinimalWear,0.0025568
FAMAS,NeuralNet,Field-Tested,0.0073508
FAMAS,NeuralNet,Well-Worn,0.0022372
FAMAS,NeuralNet,Battle-Scarred,0.017578
USP-S,Torque,FactoryNew,0.009324
USP-S,Torque,MinimalWear,0.010656
USP-S,Torque,Field-Tested,0.030636
USP-S,Torque,Well-Worn,0.009324
USP-S,Torque,Battle-Scarred,0.07326
UMP-45,Riot,FactoryNew,0.02072
UMP-45,Riot,MinimalWear,0.02368
UMP-45,Riot,Field-Tested,0.06808
UMP-45,Riot,Well-Worn,0.02072
P90,EliteBuild,FactoryNew,0.009324
P90,EliteBuild,MinimalWear,0.010656
P90,EliteBuild,Field-Tested,0.030636
P90,EliteBuild,Well-Worn,0.009324
P90,EliteBuild,Battle-Scarred,0.07326
Nova,Ranger,FactoryNew,0.0101347826087
Nova,Ranger,Field-Tested,0.0333
Nova,Ranger,Well-Worn,0.0101347826087
Nova,Ranger,Battle-Scarred,0.0796304347826
Glock-18,BunsenBurner,FactoryNew,0.0100258064516
Glock-18,BunsenBurner,MinimalWear,0.0114580645161
Glock-18,BunsenBurner,Field-Tested,0.0329419354839
Glock-18,BunsenBurner,Battle-Scarred,0.0787741935484
GalilAR,RocketPop,FactoryNew,0.009324
GalilAR,RocketPop,MinimalWear,0.010656
GalilAR,RocketPop,Field-Tested,0.030636
GalilAR,RocketPop,Well-Worn,0.009324
GalilAR,RocketPop,Battle-Scarred,0.07326
