Bayonet,vanilla,vanilla,0.000433333333333,1
GutKnife,vanilla,vanilla,0.000433333333333,1
FlipKnife,vanilla,vanilla,0.000433333333333,1
M9Bayonet,vanilla,vanilla,0.000433333333333,1
Karambit,vanilla,vanilla,0.000433333333333,1
BowieKnife,vanilla,vanilla,0.000433333333333,1
P90,DeathbyKitty,MinimalWear,0.00165161290323,2
P90,DeathbyKitty,Field-Tested,0.00474838709677,2
AWP,BOOM,FactoryNew,0.00294736842105,3
AWP,BOOM,MinimalWear,0.00336842105263,3
AWP,BOOM,Field-Tested,0.00968421052632,3
AK-47,RedLaminate,FactoryNew,0.00121739130435,3
AK-47,RedLaminate,Field-Tested,0.004,3
AK-47,RedLaminate,Well-Worn,0.00121739130435,3
AK-47,RedLaminate,Battle-Scarred,0.0095652173913,3
P250,Splash,FactoryNew,0.00981228070175,4
P250,Splash,MinimalWear,0.0112140350877,4
P250,Splash,Field-Tested,0.0322403508772,4
Sawed-Off,OrangeDDPAT,FactoryNew,0.00372866666667,4
Sawed-Off,OrangeDDPAT,MinimalWear,0.00426133333333,4
Sawed-Off,OrangeDDPAT,Field-Tested,0.0122513333333,4
Sawed-Off,OrangeDDPAT,Well-Worn,0.00372866666667,4
Sawed-Off,OrangeDDPAT,Battle-Scarred,0.0292966666667,4
GalilAR,OrangeDDPAT,FactoryNew,0.00372866666667,4
GalilAR,OrangeDDPAT,MinimalWear,0.00426133333333,4
GalilAR,OrangeDDPAT,Field-Tested,0.0122513333333,4
GalilAR,OrangeDDPAT,Well-Worn,0.00372866666667,4
GalilAR,OrangeDDPAT,Battle-Scarred,0.0292966666667,4
FAMAS,Doomkitty,Field-Tested,0.2664,5
MAG-7,Memento,FactoryNew,0.0490736842105,5
MAG-7,Memento,MinimalWear,0.0560842105263,5
MAG-7,Memento,Field-Tested,0.161242105263,5
M4A4,FadedZebra,FactoryNew,0.0242181818182,5
M4A4,FadedZebra,MinimalWear,0.0276779220779,5
M4A4,FadedZebra,Well-Worn,0.0242181818182,5
M4A4,FadedZebra,Battle-Scarred,0.190285714286,5
