Bayonet,vanilla,vanilla,0.000433333333333,1
GutKnife,vanilla,vanilla,0.000433333333333,1
FlipKnife,vanilla,vanilla,0.000433333333333,1
M9Bayonet,vanilla,vanilla,0.000433333333333,1
Karambit,vanilla,vanilla,0.000433333333333,1
BowieKnife,vanilla,vanilla,0.000433333333333,1
CZ75-Auto,Victoria,FactoryNew,0.000581818181818,2
CZ75-Auto,Victoria,MinimalWear,0.000664935064935,2
CZ75-Auto,Victoria,Well-Worn,0.000581818181818,2
CZ75-Auto,Victoria,Battle-Scarred,0.00457142857143,2
P250,Undertow,FactoryNew,0.00294736842105,3
P250,Undertow,MinimalWear,0.00336842105263,3
P250,Undertow,Field-Tested,0.00968421052632,3
CZ75-Auto,TheFuschiaIsNow,FactoryNew,0.00248888888889,3
CZ75-Auto,TheFuschiaIsNow,MinimalWear,0.00284444444444,3
CZ75-Auto,TheFuschiaIsNow,Field-Tested,0.00817777777778,3
CZ75-Auto,TheFuschiaIsNow,Well-Worn,0.00248888888889,3
Five-SeveN,CopperGalaxy,FactoryNew,0.00735921052632,4
Five-SeveN,CopperGalaxy,MinimalWear,0.00841052631579,4
Five-SeveN,CopperGalaxy,Field-Tested,0.0241802631579,4
DesertEagle,Heirloom,FactoryNew,0.00363181818182,4
DesertEagle,Heirloom,MinimalWear,0.00415064935065,4
DesertEagle,Heirloom,Well-Worn,0.00363181818182,4
DesertEagle,Heirloom,Battle-Scarred,0.0285357142857,4
Tec-9,TitaniumBit,FactoryNew,0.00735921052632,4
Tec-9,TitaniumBit,MinimalWear,0.00841052631579,4
Tec-9,TitaniumBit,Field-Tested,0.0241802631579,4
CZ75-Auto,TreadPlate,FactoryNew,0.00932166666667,4
CZ75-Auto,TreadPlate,Field-Tested,0.0306283333333,4
Glock-18,BlueFissure,FactoryNew,0.024864,5
Glock-18,BlueFissure,MinimalWear,0.028416,5
Glock-18,BlueFissure,Field-Tested,0.081696,5
Glock-18,BlueFissure,Well-Worn,0.024864,5
USP-S,Stainless,FactoryNew,0.0111888,5
USP-S,Stainless,MinimalWear,0.0127872,5
USP-S,Stainless,Field-Tested,0.0367632,5
USP-S,Stainless,Well-Worn,0.0111888,5
USP-S,Stainless,Battle-Scarred,0.087912,5
DualBerettas,Panther,FactoryNew,0.0121617391304,5
DualBerettas,Panther,Field-Tested,0.03996,5
DualBerettas,Panther,Well-Worn,0.0121617391304,5
DualBerettas,Panther,Battle-Scarred,0.0955565217391,5
P2000,RedFragCam,FactoryNew,0.0111888,5
P2000,RedFragCam,MinimalWear,0.0127872,5
P2000,RedFragCam,Field-Tested,0.0367632,5
P2000,RedFragCam,Well-Worn,0.0111888,5
P2000,RedFragCam,Battle-Scarred,0.087912,5
CZ75-Auto,CrimsonWeb,FactoryNew,0.0111888,5
CZ75-Auto,CrimsonWeb,MinimalWear,0.0127872,5
CZ75-Auto,CrimsonWeb,Field-Tested,0.0367632,5
CZ75-Auto,CrimsonWeb,Well-Worn,0.0111888,5
CZ75-Auto,CrimsonWeb,Battle-Scarred,0.087912,5
