Bayonet,vanilla,vanilla,0.000433333333333,1
GutKnife,vanilla,vanilla,0.000433333333333,1
FlipKnife,vanilla,vanilla,0.000433333333333,1
M9Bayonet,vanilla,vanilla,0.000433333333333,1
Karambit,vanilla,vanilla,0.000433333333333,1
BowieKnife,vanilla,vanilla,0.000433333333333,1
FAMAS,RollCage,FactoryNew,0.000589473684211,2
FAMAS,RollCage,MinimalWear,0.000673684210526,2
FAMAS,RollCage,Field-Tested,0.00193684210526,2
AK-47,NeonRevolution,MinimalWear,0.000275268817204,2
AK-47,NeonRevolution,Field-Tested,0.000791397849462,2
AK-47,NeonRevolution,Well-Worn,0.000240860215054,2
AK-47,NeonRevolution,Battle-Scarred,0.00189247311828,2
Tec-9,FuelInjector,FactoryNew,0.000746666666667,3
Tec-9,FuelInjector,MinimalWear,0.000853333333333,3
Tec-9,FuelInjector,Field-Tested,0.00245333333333,3
Tec-9,FuelInjector,Well-Worn,0.000746666666667,3
Tec-9,FuelInjector,Battle-Scarred,0.00586666666667,3
MP9,Airlock,MinimalWear,0.000917562724014,3
MP9,Airlock,Field-Tested,0.00263799283154,3
MP9,Airlock,Well-Worn,0.000802867383513,3
MP9,Airlock,Battle-Scarred,0.0063082437276,3
AUG,SydMead,FactoryNew,0.000802867383513,3
AUG,SydMead,MinimalWear,0.000917562724014,3
AUG,SydMead,Field-Tested,0.00263799283154,3
AUG,SydMead,Battle-Scarred,0.0063082437276,3
SG553,Triarch,FactoryNew,0.0022372,4
SG553,Triarch,MinimalWear,0.0025568,4
SG553,Triarch,Field-Tested,0.0073508,4
SG553,Triarch,Well-Worn,0.0022372,4
SG553,Triarch,Battle-Scarred,0.017578,4
SCAR-20,Powercore,FactoryNew,0.00243173913043,4
SCAR-20,Powercore,Field-Tested,0.00799,4
SCAR-20,Powercore,Well-Worn,0.00243173913043,4
SCAR-20,Powercore,Battle-Scarred,0.0191065217391,4
MAG-7,Petroglyph,FactoryNew,0.00588736842105,4
MAG-7,Petroglyph,MinimalWear,0.00672842105263,4
MAG-7,Petroglyph,Field-Tested,0.0193442105263,4
Glock-18,Weasel,FactoryNew,0.0022372,4
Glock-18,Weasel,MinimalWear,0.0025568,4
Glock-18,Weasel,Field-Tested,0.0073508,4
Glock-18,Weasel,Well-Worn,0.0022372,4
Glock-18,Weasel,Battle-Scarred,0.017578,4
DesertEagle,Directive,FactoryNew,0.0022372,4
DesertEagle,Directive,MinimalWear,0.0025568,4
DesertEagle,Directive,Field-Tested,0.0073508,4
DesertEagle,Directive,Well-Worn,0.0022372,4
DesertEagle,Directive,Battle-Scarred,0.017578,4
XM1014,Slipstream,FactoryNew,0.007992,5
XM1014,Slipstream,MinimalWear,0.00913371428571,5
XM1014,Slipstream,Field-Tested,0.0262594285714,5
XM1014,Slipstream,Well-Worn,0.007992,5
XM1014,Slipstream,Battle-Scarred,0.0627942857143,5
UMP-45,Briefing,FactoryNew,0.007992,5
UMP-45,Briefing,MinimalWear,0.00913371428571,5
UMP-45,Briefing,Field-Tested,0.0262594285714,5
UMP-45,Briefing,Well-Worn,0.007992,5
UMP-45,Briefing,Battle-Scarred,0.0627942857143,5
P90,Grim,FactoryNew,0.007992,5
P90,Grim,MinimalWear,0.00913371428571,5
P90,Grim,Field-Tested,0.0262594285714,5
P90,Grim,Well-Worn,0.007992,5
P90,Grim,Battle-Scarred,0.0627942857143,5
Negev,Dazzle,MinimalWear,0.00982119815668,5
Negev,Dazzle,Field-Tested,0.0282359447005,5
Negev,Dazzle,Well-Worn,0.0085935483871,5
Negev,Dazzle,Battle-Scarred,0.0675207373272,5
G3SG1,Ventilator,FactoryNew,0.0210315789474,5
G3SG1,Ventilator,MinimalWear,0.0240360902256,5
G3SG1,Ventilator,Field-Tested,0.0691037593985,5
Five-SeveN,Scumbria,FactoryNew,0.007992,5
Five-SeveN,Scumbria,MinimalWear,0.00913371428571,5
Five-SeveN,Scumbria,Field-Tested,0.0262594285714,5
Five-SeveN,Scumbria,Well-Worn,0.007992,5
Five-SeveN,Scumbria,Battle-Scarred,0.0627942857143,5
CZ75-Auto,Imprint,MinimalWear,0.00982119815668,5
CZ75-Auto,Imprint,Field-Tested,0.0282359447005,5
CZ75-Auto,Imprint,Well-Worn,0.0085935483871,5
CZ75-Auto,Imprint,Battle-Scarred,0.0675207373272,5
