BloodhoundGloves,Bronzed,MinimalWear,9.724170172963813e-6,1
BloodhoundGloves,Bronzed,Field-Tested,2.795698924735357e-5,1
BloodhoundGloves,Bronzed,Well-Worn,8.508648901343338e-6,1
BloodhoundGloves,Bronzed,Battle-Scarred,6.685366993920884e-5,1
BloodhoundGloves,Charred,MinimalWear,9.724170172963813e-6,1
BloodhoundGloves,Charred,Field-Tested,2.795698924735357e-5,1
BloodhoundGloves,Charred,Well-Worn,8.508648901343338e-6,1
BloodhoundGloves,Charred,Battle-Scarred,6.685366993920884e-5,1
BloodhoundGloves,Guerrilla,MinimalWear,6.0289855072485804e-5,1
BloodhoundGloves,Guerrilla,Well-Worn,5.2753623188383765e-5,1
BloodhoundGloves,Snakebite,MinimalWear,9.724170172963813e-6,1
BloodhoundGloves,Snakebite,Field-Tested,2.795698924735357e-5,1
BloodhoundGloves,Snakebite,Well-Worn,8.508648901343338e-6,1
BloodhoundGloves,Snakebite,Battle-Scarred,6.685366993920884e-5,1
DriverGloves,LunarWeave,MinimalWear,9.724170172963813e-6,1
DriverGloves,LunarWeave,Field-Tested,2.795698924735357e-5,1
DriverGloves,LunarWeave,Well-Worn,8.508648901343338e-6,1
DriverGloves,LunarWeave,Battle-Scarred,6.685366993920884e-5,1
DriverGloves,Diamondback,FactoryNew,7.913043478251781e-6,1
DriverGloves,Diamondback,MinimalWear,9.04347826086626e-6,1
DriverGloves,Diamondback,Field-Tested,2.6000000000033863e-5,1
DriverGloves,Diamondback,Well-Worn,7.913043478251781e-6,1
DriverGloves,Diamondback,Battle-Scarred,6.217391304346585e-5,1
DriverGloves,CrimsonWeave,MinimalWear,9.724170172963813e-6,1
DriverGloves,CrimsonWeave,Field-Tested,2.795698924735357e-5,1
DriverGloves,CrimsonWeave,Well-Worn,8.508648901343338e-6,1
DriverGloves,CrimsonWeave,Battle-Scarred,6.685366993920884e-5,1
DriverGloves,Convoy,MinimalWear,9.724170172963813e-6,1
DriverGloves,Convoy,Field-Tested,2.795698924735357e-5,1
DriverGloves,Convoy,Well-Worn,8.508648901343338e-6,1
DriverGloves,Convoy,Battle-Scarred,6.685366993920884e-5,1
HandWraps,Badlands,MinimalWear,9.724170172963813e-6,1
HandWraps,Badlands,Field-Tested,2.795698924735357e-5,1
HandWraps,Badlands,Well-Worn,8.508648901343338e-6,1
HandWraps,Badlands,Battle-Scarred,6.685366993920884e-5,1
HandWraps,Leather,FactoryNew,7.913043478251781e-6,1
HandWraps,Leather,MinimalWear,9.04347826086626e-6,1
HandWraps,Leather,Field-Tested,2.6000000000033863e-5,1
HandWraps,Leather,Well-Worn,7.913043478251781e-6,1
HandWraps,Leather,Battle-Scarred,6.217391304346585e-5,1
HandWraps,Slaughter,MinimalWear,9.724170172963813e-6,1
HandWraps,Slaughter,Field-Tested,2.795698924735357e-5,1
HandWraps,Slaughter,Well-Worn,8.508648901343338e-6,1
HandWraps,Slaughter,Battle-Scarred,6.685366993920884e-5,1
HandWraps,SpruceDDPAT,MinimalWear,9.724170172963813e-6,1
HandWraps,SpruceDDPAT,Field-Tested,2.795698924735357e-5,1
HandWraps,SpruceDDPAT,Well-Worn,8.508648901343338e-6,1
HandWraps,SpruceDDPAT,Battle-Scarred,6.685366993920884e-5,1
MotoGloves,Boom!,MinimalWear,9.724170172963813e-6,1
MotoGloves,Boom!,Field-Tested,2.795698924735357e-5,1
MotoGloves,Boom!,Well-Worn,8.508648901343338e-6,1
MotoGloves,Boom!,Battle-Scarred,6.685366993920884e-5,1
MotoGloves,CoolMint,MinimalWear,9.724170172963813e-6,1
MotoGloves,CoolMint,Field-Tested,2.795698924735357e-5,1
MotoGloves,CoolMint,Well-Worn,8.508648901343338e-6,1
MotoGloves,CoolMint,Battle-Scarred,6.685366993920884e-5,1
MotoGloves,Eclipse,MinimalWear,9.724170172963813e-6,1
MotoGloves,Eclipse,Field-Tested,2.795698924735357e-5,1
MotoGloves,Eclipse,Well-Worn,8.508648901343338e-6,1
MotoGloves,Eclipse,Battle-Scarred,6.685366993920884e-5,1
MotoGloves,Spearmint,MinimalWear,1.0515672396359576e-5,1
MotoGloves,Spearmint,Field-Tested,3.023255813956889e-5,1
MotoGloves,Spearmint,Battle-Scarred,7.229524772494109e-5,1
SpecialistGloves,CrimsonKimono,MinimalWear,9.724170172963813e-6,1
SpecialistGloves,CrimsonKimono,Field-Tested,2.795698924735357e-5,1
SpecialistGloves,CrimsonKimono,Well-Worn,8.508648901343338e-6,1
SpecialistGloves,CrimsonKimono,Battle-Scarred,6.685366993920884e-5,1
SpecialistGloves,EmeraldWeb,MinimalWear,6.0289855072485804e-5,1
SpecialistGloves,EmeraldWeb,Well-Worn,5.2753623188383765e-5,1
SpecialistGloves,ForestDDPAT,FactoryNew,7.913043478251781e-6,1
SpecialistGloves,ForestDDPAT,MinimalWear,9.04347826086626e-6,1
SpecialistGloves,ForestDDPAT,Field-Tested,2.6000000000033863e-5,1
SpecialistGloves,ForestDDPAT,Well-Worn,7.913043478251781e-6,1
SpecialistGloves,ForestDDPAT,Battle-Scarred,6.217391304346585e-5,1
SpecialistGloves,Foundation,MinimalWear,9.724170172963813e-6,1
SpecialistGloves,Foundation,Field-Tested,2.795698924735357e-5,1
SpecialistGloves,Foundation,Well-Worn,8.508648901343338e-6,1
SpecialistGloves,Foundation,Battle-Scarred,6.685366993920884e-5,1
SportGloves,Arid,FactoryNew,7.913043478251781e-6,1
SportGloves,Arid,MinimalWear,9.04347826086626e-6,1
SportGloves,Arid,Field-Tested,2.6000000000033863e-5,1
SportGloves,Arid,Well-Worn,7.913043478251781e-6,1
SportGloves,Arid,Battle-Scarred,6.217391304346585e-5,1
SportGloves,HedgeMaze,MinimalWear,9.724170172963813e-6,1
SportGloves,HedgeMaze,Field-Tested,2.795698924735357e-5,1
SportGloves,HedgeMaze,Well-Worn,8.508648901343338e-6,1
SportGloves,HedgeMaze,Battle-Scarred,6.685366993920884e-5,1
SportGloves,Pandora'sBox,Field-Tested,3.333333333333757e-5,1
SportGloves,Pandora'sBox,Battle-Scarred,7.971014492753199e-5,1
M4A4,BuzzKill,MinimalWear,0.000183512544803,2
M4A4,BuzzKill,Field-Tested,0.000527598566308,2
M4A4,BuzzKill,Well-Worn,0.000160573476703,2
M4A4,BuzzKill,Battle-Scarred,0.00126164874552,2
SSG08,Dragonfire,FactoryNew,0.000149333333333,2
SSG08,Dragonfire,MinimalWear,0.000170666666667,2
SSG08,Dragonfire,Field-Tested,0.000490666666667,2
SSG08,Dragonfire,Well-Worn,0.000149333333333,2
SSG08,Dragonfire,Battle-Scarred,0.00117333333333,2
Sawed-Off,WastelandPrincess,FactoryNew,0.00039298245614,2
Sawed-Off,WastelandPrincess,MinimalWear,0.000449122807018,2
Sawed-Off,WastelandPrincess,Field-Tested,0.00129122807018,2
P90,ShallowGrave,FactoryNew,0.00248888888889,3
P90,ShallowGrave,MinimalWear,0.00284444444444,3
P90,ShallowGrave,Field-Tested,0.00817777777778,3
P90,ShallowGrave,Well-Worn,0.00248888888889,3
FAMAS,MechaIndustries,FactoryNew,0.00112,3
FAMAS,MechaIndustries,MinimalWear,0.00128,3
FAMAS,MechaIndustries,Field-Tested,0.00368,3
FAMAS,MechaIndustries,Well-Worn,0.00112,3
FAMAS,MechaIndustries,Battle-Scarred,0.0088,3
USP-S,Cyrex,FactoryNew,0.00186433333333,4
USP-S,Cyrex,MinimalWear,0.00213066666667,4
USP-S,Cyrex,Field-Tested,0.00612566666667,4
USP-S,Cyrex,Well-Worn,0.00186433333333,4
USP-S,Cyrex,Battle-Scarred,0.0146483333333,4
Nova,Gila,FactoryNew,0.0124288888889,4
Nova,Gila,MinimalWear,0.0142044444444,4
M4A1-S,Flashback,FactoryNew,0.00186433333333,4
M4A1-S,Flashback,MinimalWear,0.00213066666667,4
M4A1-S,Flashback,Field-Tested,0.00612566666667,4
M4A1-S,Flashback,Well-Worn,0.00186433333333,4
M4A1-S,Flashback,Battle-Scarred,0.0146483333333,4
G3SG1,Stinger,FactoryNew,0.00200465949821,4
G3SG1,Stinger,MinimalWear,0.00229103942652,4
G3SG1,Stinger,Field-Tested,0.00658673835125,4
G3SG1,Stinger,Battle-Scarred,0.0157508960573,4
DualBerettas,RoyalConsorts,FactoryNew,0.00186433333333,4
DualBerettas,RoyalConsorts,MinimalWear,0.00213066666667,4
DualBerettas,RoyalConsorts,Field-Tested,0.00612566666667,4
DualBerettas,RoyalConsorts,Well-Worn,0.00186433333333,4
DualBerettas,RoyalConsorts,Battle-Scarred,0.0146483333333,4
P2000,Turf,FactoryNew,0.00186433333333,4
P2000,Turf,MinimalWear,0.00213066666667,4
P2000,Turf,Field-Tested,0.00612566666667,4
P2000,Turf,Well-Worn,0.00186433333333,4
P2000,Turf,Battle-Scarred,0.0146483333333,4
MAG-7,Sonar,FactoryNew,0.0245368421053,5
MAG-7,Sonar,MinimalWear,0.0280421052632,5
MAG-7,Sonar,Field-Tested,0.0806210526316,5
MP9,SandScale,FactoryNew,0.02072,5
MP9,SandScale,MinimalWear,0.02368,5
MP9,SandScale,Field-Tested,0.06808,5
MP9,SandScale,Well-Worn,0.02072,5
GalilAR,BlackSand,FactoryNew,0.009324,5
GalilAR,BlackSand,MinimalWear,0.010656,5
GalilAR,BlackSand,Field-Tested,0.030636,5
GalilAR,BlackSand,Well-Worn,0.009324,5
GalilAR,BlackSand,Battle-Scarred,0.07326,5
MP7,Cirrus,FactoryNew,0.009324,5
MP7,Cirrus,MinimalWear,0.010656,5
MP7,Cirrus,Field-Tested,0.030636,5
MP7,Cirrus,Well-Worn,0.009324,5
MP7,Cirrus,Battle-Scarred,0.07326,5
Glock-18,Ironwork,FactoryNew,0.009324,5
Glock-18,Ironwork,MinimalWear,0.010656,5
Glock-18,Ironwork,Field-Tested,0.030636,5
Glock-18,Ironwork,Well-Worn,0.009324,5
Glock-18,Ironwork,Battle-Scarred,0.07326,5
CZ75-Auto,Polymer,FactoryNew,0.009324,5
CZ75-Auto,Polymer,MinimalWear,0.010656,5
CZ75-Auto,Polymer,Field-Tested,0.030636,5
CZ75-Auto,Polymer,Well-Worn,0.009324,5
CZ75-Auto,Polymer,Battle-Scarred,0.07326,5
